interval_start,interval_end,node_id,node_name,zone,lmp,energy_component,congestion_component,loss_component
2024-07-26T15:00:00,2024-07-26T16:00:00,LZ_SOUTH,South Load Zone,SOUTH,86.3009,84.1679,0.9921,1.1409
2024-07-26T15:00:00,2024-07-26T16:00:00,BUS_SABINE,Sabine Bus,EAST,101.7815,102.3053,-1.799,1.2752
2024-07-26T15:00:00,2024-07-26T16:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,107.382,109.7977,-3.9994,1.5837
2024-07-26T16:00:00,2024-07-26T17:00:00,HB_HOUSTON,Houston Hub,SOUTH,100.8142,99.5062,0.2482,1.0598
2024-07-26T16:00:00,2024-07-26T17:00:00,HB_NORTH,North Hub,NORTH,99.7624,100.7994,-1.8332,0.7963
2024-07-26T16:00:00,2024-07-26T17:00:00,HB_WEST,West Hub,WEST,94.9112,90.7017,3.6719,0.5375
2024-07-26T16:00:00,2024-07-26T17:00:00,HB_SOUTH,South Hub,SOUTH,102.3288,100.3712,0.7216,1.2361
2024-07-26T16:00:00,2024-07-26T17:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,81.781,80.8392,-0.0219,0.9637
2024-07-26T16:00:00,2024-07-26T17:00:00,LZ_NORTH,North Load Zone,NORTH,103.0905,99.7934,1.9982,1.2989
2024-07-26T16:00:00,2024-07-26T17:00:00,LZ_WEST,West Load Zone,WEST,94.9377,92.6272,1.305,1.0056
2024-07-26T16:00:00,2024-07-26T17:00:00,LZ_SOUTH,South Load Zone,SOUTH,85.8097,88.6796,-4.0499,1.18
2024-07-26T16:00:00,2024-07-26T17:00:00,BUS_SABINE,Sabine Bus,EAST,90.5138,90.0183,-0.0494,0.545
2024-07-26T16:00:00,2024-07-26T17:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,106.0151,102.3878,2.0823,1.545
2024-07-26T17:00:00,2024-07-26T18:00:00,HB_HOUSTON,Houston Hub,SOUTH,91.7739,83.8575,6.6963,1.2201
2024-07-26T17:00:00,2024-07-26T18:00:00,HB_NORTH,North Hub,NORTH,116.8819,108.6333,6.6274,1.6213
2024-07-26T17:00:00,2024-07-26T18:00:00,HB_WEST,West Hub,WEST,87.5553,86.3756,0.6346,0.5451
2024-07-26T17:00:00,2024-07-26T18:00:00,HB_SOUTH,South Hub,SOUTH,83.2287,85.3042,-2.4954,0.4199
2024-07-26T17:00:00,2024-07-26T18:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,92.7456,92.4309,-0.8793,1.194
2024-07-26T17:00:00,2024-07-26T18:00:00,LZ_NORTH,North Load Zone,NORTH,91.5512,95.8761,-5.1396,0.8147
2024-07-26T17:00:00,2024-07-26T18:00:00,LZ_WEST,West Load Zone,WEST,92.7651,88.5432,3.1046,1.1173
2024-07-26T17:00:00,2024-07-26T18:00:00,LZ_SOUTH,South Load Zone,SOUTH,84.2785,83.0135,0.6804,0.5847
2024-07-26T17:00:00,2024-07-26T18:00:00,BUS_SABINE,Sabine Bus,EAST,90.7313,90.9217,-0.8553,0.6649
2024-07-26T17:00:00,2024-07-26T18:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,89.052,89.022,-1.1625,1.1925
2024-07-26T18:00:00,2024-07-26T19:00:00,HB_HOUSTON,Houston Hub,SOUTH,87.0948,87.0535,-0.7789,0.8202
2024-07-26T18:00:00,2024-07-26T19:00:00,HB_NORTH,North Hub,NORTH,80.5791,81.5487,-1.7268,0.7573
2024-07-26T18:00:00,2024-07-26T19:00:00,HB_WEST,West Hub,WEST,88.6688,88.0832,-0.2931,0.8787
2024-07-26T18:00:00,2024-07-26T19:00:00,HB_SOUTH,South Hub,SOUTH,95.0916,92.6502,1.6885,0.7529
2024-07-26T18:00:00,2024-07-26T19:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,82.5297,83.25,-1.3275,0.6072
2024-07-26T18:00:00,2024-07-26T19:00:00,LZ_NORTH,North Load Zone,NORTH,93.0804,90.3499,1.9001,0.8304
2024-07-26T18:00:00,2024-07-26T19:00:00,LZ_WEST,West Load Zone,WEST,86.576,84.747,0.9337,0.8953
2024-07-26T18:00:00,2024-07-26T19:00:00,LZ_SOUTH,South Load Zone,SOUTH,84.7352,85.8488,-1.9889,0.8753
2024-07-26T18:00:00,2024-07-26T19:00:00,BUS_SABINE,Sabine Bus,EAST,92.8532,91.858,-0.1222,1.1173
2024-07-26T18:00:00,2024-07-26T19:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,86.5664,87.358,-1.3994,0.6079
2024-07-26T19:00:00,2024-07-26T20:00:00,HB_HOUSTON,Houston Hub,SOUTH,93.5816,88.8833,3.8273,0.8709
2024-07-26T19:00:00,2024-07-26T20:00:00,HB_NORTH,North Hub,NORTH,91.474,90.5944,0.2988,0.5809
2024-07-26T19:00:00,2024-07-26T20:00:00,HB_WEST,West Hub,WEST,89.3673,87.9304,0.6796,0.7572
2024-07-26T19:00:00,2024-07-26T20:00:00,HB_SOUTH,South Hub,SOUTH,97.3477,94.1466,2.189,1.0121
2024-07-26T19:00:00,2024-07-26T20:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,96.1394,93.4919,1.3784,1.2691
2024-07-26T19:00:00,2024-07-26T20:00:00,LZ_NORTH,North Load Zone,NORTH,90.8342,90.5342,-0.341,0.641
2024-07-26T19:00:00,2024-07-26T20:00:00,LZ_WEST,West Load Zone,WEST,80.3779,81.3322,-1.7399,0.7855
2024-07-26T19:00:00,2024-07-26T20:00:00,LZ_SOUTH,South Load Zone,SOUTH,82.3905,80.0254,1.4942,0.8709
2024-07-26T19:00:00,2024-07-26T20:00:00,BUS_SABINE,Sabine Bus,EAST,103.8744,104.4185,-2.0152,1.4711
2024-07-26T19:00:00,2024-07-26T20:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,82.5299,84.6045,-2.8798,0.8051
2024-07-26T20:00:00,2024-07-26T21:00:00,HB_HOUSTON,Houston Hub,SOUTH,50.6919,54.0086,-3.6664,0.3497
2024-07-26T20:00:00,2024-07-26T21:00:00,HB_NORTH,North Hub,NORTH,40.8863,44.254,-3.89,0.5224
2024-07-26T20:00:00,2024-07-26T21:00:00,HB_WEST,West Hub,WEST,32.5185,33.3618,-1.1814,0.338
2024-07-26T20:00:00,2024-07-26T21:00:00,HB_SOUTH,South Hub,SOUTH,41.7895,44.0636,-2.8446,0.5705
2024-07-26T20:00:00,2024-07-26T21:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,40.5284,36.6888,3.3155,0.524
2024-07-26T20:00:00,2024-07-26T21:00:00,LZ_NORTH,North Load Zone,NORTH,39.7396,38.322,1.2108,0.2068
2024-07-26T20:00:00,2024-07-26T21:00:00,LZ_WEST,West Load Zone,WEST,51.5392,53.0004,-1.9017,0.4405
2024-07-26T20:00:00,2024-07-26T21:00:00,LZ_SOUTH,South Load Zone,SOUTH,35.3168,34.3359,0.665,0.3159
2024-07-26T20:00:00,2024-07-26T21:00:00,BUS_SABINE,Sabine Bus,EAST,60.3967,60.547,-0.983,0.8328
2024-07-26T20:00:00,2024-07-26T21:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,32.3755,30.6735,1.3183,0.3836
2024-07-26T21:00:00,2024-07-26T22:00:00,HB_HOUSTON,Houston Hub,SOUTH,44.9676,47.8133,-3.1124,0.2667
2024-07-26T21:00:00,2024-07-26T22:00:00,HB_NORTH,North Hub,NORTH,30.418,26.135,4.0437,0.2393
2024-07-26T21:00:00,2024-07-26T22:00:00,HB_WEST,West Hub,WEST,33.1689,29.0666,3.6229,0.4794
2024-07-26T21:00:00,2024-07-26T22:00:00,HB_SOUTH,South Hub,SOUTH,34.7478,34.8552,-0.6148,0.5074
2024-07-26T21:00:00,2024-07-26T22:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,34.9943,37.4821,-2.8292,0.3414
2024-07-26T21:00:00,2024-07-26T22:00:00,LZ_NORTH,North Load Zone,NORTH,46.7573,50.2521,-3.8019,0.307
2024-07-26T21:00:00,2024-07-26T22:00:00,LZ_WEST,West Load Zone,WEST,48.7927,52.2347,-4.0374,0.5954
2024-07-26T21:00:00,2024-07-26T22:00:00,LZ_SOUTH,South Load Zone,SOUTH,33.5075,36.0778,-2.9218,0.3514
2024-07-26T21:00:00,2024-07-26T22:00:00,BUS_SABINE,Sabine Bus,EAST,20.1918,20.7812,-0.8067,0.2173
2024-07-26T21:00:00,2024-07-26T22:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,35.3061,32.3034,2.5739,0.4288
2024-07-26T22:00:00,2024-07-26T23:00:00,HB_HOUSTON,Houston Hub,SOUTH,52.0383,53.5844,-1.8979,0.3519
2024-07-26T22:00:00,2024-07-26T23:00:00,HB_NORTH,North Hub,NORTH,39.7333,37.3467,2.0238,0.3628
2024-07-26T22:00:00,2024-07-26T23:00:00,HB_WEST,West Hub,WEST,20.9395,22.3622,-1.6918,0.2691
2024-07-26T22:00:00,2024-07-26T23:00:00,HB_SOUTH,South Hub,SOUTH,31.1559,26.593,4.3286,0.2344
2024-07-26T22:00:00,2024-07-26T23:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,35.2149,34.4317,0.5293,0.2538
2024-07-26T22:00:00,2024-07-26T23:00:00,LZ_NORTH,North Load Zone,NORTH,43.5922,43.2546,0.0544,0.2832
2024-07-26T22:00:00,2024-07-26T23:00:00,LZ_WEST,West Load Zone,WEST,29.8068,29.4846,0.0407,0.2816
2024-07-26T22:00:00,2024-07-26T23:00:00,LZ_SOUTH,South Load Zone,SOUTH,38.9293,40.5693,-1.8548,0.2148
2024-07-26T22:00:00,2024-07-26T23:00:00,BUS_SABINE,Sabine Bus,EAST,49.2397,49.8361,-0.9172,0.3207
2024-07-26T22:00:00,2024-07-26T23:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,46.7419,41.0484,5.3296,0.3639
2024-07-26T23:00:00,2024-07-27T00:00:00,HB_HOUSTON,Houston Hub,SOUTH,47.9364,49.765,-2.3471,0.5184
2024-07-26T23:00:00,2024-07-27T00:00:00,HB_NORTH,North Hub,NORTH,30.0657,33.0019,-3.1647,0.2285
2024-07-26T23:00:00,2024-07-27T00:00:00,HB_WEST,West Hub,WEST,7.2808,7.1406,0.0932,0.047
2024-07-26T23:00:00,2024-07-27T00:00:00,HB_SOUTH,South Hub,SOUTH,15.0944,18.401,-3.436,0.1293
2024-07-26T23:00:00,2024-07-27T00:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,22.5816,21.1858,1.1005,0.2952
2024-07-26T23:00:00,2024-07-27T00:00:00,LZ_NORTH,North Load Zone,NORTH,23.7543,19.7245,3.6864,0.3434
2024-07-26T23:00:00,2024-07-27T00:00:00,LZ_WEST,West Load Zone,WEST,36.8238,37.6608,-1.2658,0.4288
2024-07-26T23:00:00,2024-07-27T00:00:00,LZ_SOUTH,South Load Zone,SOUTH,32.7838,31.0949,1.2454,0.4435
2024-07-26T23:00:00,2024-07-27T00:00:00,BUS_SABINE,Sabine Bus,EAST,47.1214,46.4396,0.2952,0.3867
2024-07-26T23:00:00,2024-07-27T00:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,21.7421,15.189,6.4339,0.1193
2024-07-27T00:00:00,2024-07-27T01:00:00,HB_HOUSTON,Houston Hub,SOUTH,31.1457,31.2639,-0.5226,0.4043
2024-07-27T00:00:00,2024-07-27T01:00:00,HB_NORTH,North Hub,NORTH,25.0036,20.5813,4.1484,0.2739
2024-07-27T00:00:00,2024-07-27T01:00:00,HB_WEST,West Hub,WEST,12.3786,12.573,-0.3383,0.1438
2024-07-27T00:00:00,2024-07-27T01:00:00,HB_SOUTH,South Hub,SOUTH,32.6836,34.8778,-2.6531,0.4589
2024-07-27T00:00:00,2024-07-27T01:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,22.6082,23.704,-1.2883,0.1926
2024-07-27T00:00:00,2024-07-27T01:00:00,LZ_NORTH,North Load Zone,NORTH,24.1414,25.5144,-1.534,0.1611
2024-07-27T00:00:00,2024-07-27T01:00:00,LZ_WEST,West Load Zone,WEST,21.3102,21.8313,-0.8198,0.2987
2024-07-27T00:00:00,2024-07-27T01:00:00,LZ_SOUTH,South Load Zone,SOUTH,35.3704,31.6716,3.3292,0.3695
2024-07-27T00:00:00,2024-07-27T01:00:00,BUS_SABINE,Sabine Bus,EAST,37.8314,37.1011,0.3911,0.3392
2024-07-27T00:00:00,2024-07-27T01:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,8.054,7.3676,0.5906,0.0958
2024-07-27T01:00:00,2024-07-27T02:00:00,HB_HOUSTON,Houston Hub,SOUTH,43.9827,44.6203,-1.0872,0.4496
2024-07-27T01:00:00,2024-07-27T02:00:00,HB_NORTH,North Hub,NORTH,24.2843,25.2852,-1.1735,0.1726
2024-07-27T01:00:00,2024-07-27T02:00:00,HB_WEST,West Hub,WEST,13.266,18.4078,-5.3047,0.1629
2024-07-27T01:00:00,2024-07-27T02:00:00,HB_SOUTH,South Hub,SOUTH,29.9903,31.5909,-1.9388,0.3381
2024-07-27T01:00:00,2024-07-27T02:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,38.1384,38.9568,-1.2722,0.4539
2024-07-27T01:00:00,2024-07-27T02:00:00,LZ_NORTH,North Load Zone,NORTH,36.1955,33.1379,2.8565,0.201
2024-07-27T01:00:00,2024-07-27T02:00:00,LZ_WEST,West Load Zone,WEST,31.2561,27.3661,3.498,0.392
2024-07-27T01:00:00,2024-07-27T02:00:00,LZ_SOUTH,South Load Zone,SOUTH,36.2456,38.6687,-2.7964,0.3733
2024-07-27T01:00:00,2024-07-27T02:00:00,BUS_SABINE,Sabine Bus,EAST,34.3666,36.0996,-2.2352,0.5022
2024-07-27T01:00:00,2024-07-27T02:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,33.8094,32.5048,1.097,0.2076
2024-07-27T02:00:00,2024-07-27T03:00:00,HB_HOUSTON,Houston Hub,SOUTH,34.2759,35.7461,-1.7216,0.2513
2024-07-27T02:00:00,2024-07-27T03:00:00,HB_NORTH,North Hub,NORTH,33.8494,32.0703,1.2996,0.4795
2024-07-27T02:00:00,2024-07-27T03:00:00,HB_WEST,West Hub,WEST,30.3696,29.1818,0.9934,0.1945
2024-07-27T02:00:00,2024-07-27T03:00:00,HB_SOUTH,South Hub,SOUTH,36.2313,38.1891,-2.1483,0.1905
2024-07-27T02:00:00,2024-07-27T03:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,22.1417,17.3876,4.4821,0.272
2024-07-27T02:00:00,2024-07-27T03:00:00,LZ_NORTH,North Load Zone,NORTH,33.3975,37.9879,-4.9806,0.3902
2024-07-27T02:00:00,2024-07-27T03:00:00,LZ_WEST,West Load Zone,WEST,42.0559,42.9027,-1.316,0.4691
2024-07-27T02:00:00,2024-07-27T03:00:00,LZ_SOUTH,South Load Zone,SOUTH,34.5613,26.5203,7.7956,0.2454
2024-07-27T02:00:00,2024-07-27T03:00:00,BUS_SABINE,Sabine Bus,EAST,32.9259,35.8159,-3.1303,0.2403
2024-07-27T02:00:00,2024-07-27T03:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,32.4492,33.0625,-1.0458,0.4324
2024-07-27T03:00:00,2024-07-27T04:00:00,HB_HOUSTON,Houston Hub,SOUTH,30.8337,31.6865,-1.2633,0.4105
2024-07-27T03:00:00,2024-07-27T04:00:00,HB_NORTH,North Hub,NORTH,27.876,29.4398,-1.8958,0.3319
2024-07-27T03:00:00,2024-07-27T04:00:00,HB_WEST,West Hub,WEST,17.7151,19.058,-1.4816,0.1387
2024-07-27T03:00:00,2024-07-27T04:00:00,HB_SOUTH,South Hub,SOUTH,35.0837,34.628,-0.0512,0.5069
2024-07-27T03:00:00,2024-07-27T04:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,32.5712,29.8715,2.4032,0.2966
2024-07-27T03:00:00,2024-07-27T04:00:00,LZ_NORTH,North Load Zone,NORTH,35.2976,32.3129,2.5097,0.475
2024-07-27T03:00:00,2024-07-27T04:00:00,LZ_WEST,West Load Zone,WEST,42.7672,44.8412,-2.3103,0.2362
2024-07-27T03:00:00,2024-07-27T04:00:00,LZ_SOUTH,South Load Zone,SOUTH,29.457,27.6524,1.5208,0.2837
2024-07-27T03:00:00,2024-07-27T04:00:00,BUS_SABINE,Sabine Bus,EAST,32.2823,28.2523,3.5992,0.4309
2024-07-27T03:00:00,2024-07-27T04:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,25.3047,25.7329,-0.7998,0.3716
2024-07-27T04:00:00,2024-07-27T05:00:00,HB_HOUSTON,Houston Hub,SOUTH,54.4971,55.3545,-1.6594,0.802
2024-07-27T04:00:00,2024-07-27T05:00:00,HB_NORTH,North Hub,NORTH,43.9687,42.5768,1.0439,0.348
2024-07-27T04:00:00,2024-07-27T05:00:00,HB_WEST,West Hub,WEST,24.6034,26.7852,-2.3577,0.1758
2024-07-27T04:00:00,2024-07-27T05:00:00,HB_SOUTH,South Hub,SOUTH,34.7411,36.7875,-2.4883,0.4419
2024-07-27T04:00:00,2024-07-27T05:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,35.2293,36.0204,-0.9739,0.1828
2024-07-27T04:00:00,2024-07-27T05:00:00,LZ_NORTH,North Load Zone,NORTH,40.3208,36.8315,3.2713,0.218
2024-07-27T04:00:00,2024-07-27T05:00:00,LZ_WEST,West Load Zone,WEST,40.5915,39.5874,0.3993,0.6049
2024-07-27T04:00:00,2024-07-27T05:00:00,LZ_SOUTH,South Load Zone,SOUTH,39.477,38.9832,0.1897,0.3041
2024-07-27T04:00:00,2024-07-27T05:00:00,BUS_SABINE,Sabine Bus,EAST,58.8867,54.2188,4.0232,0.6447
2024-07-27T04:00:00,2024-07-27T05:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,26.7873,25.4777,1.0538,0.2559
2024-07-27T05:00:00,2024-07-27T06:00:00,HB_HOUSTON,Houston Hub,SOUTH,59.4749,61.8009,-2.752,0.4261
2024-07-27T05:00:00,2024-07-27T06:00:00,HB_NORTH,North Hub,NORTH,47.598,47.1516,0.1259,0.3205
2024-07-27T05:00:00,2024-07-27T06:00:00,HB_WEST,West Hub,WEST,34.1029,41.8892,-8.2812,0.4949
2024-07-27T05:00:00,2024-07-27T06:00:00,HB_SOUTH,South Hub,SOUTH,53.0572,47.1181,5.1928,0.7463
2024-07-27T05:00:00,2024-07-27T06:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,38.4743,35.5645,2.6898,0.22
2024-07-27T05:00:00,2024-07-27T06:00:00,LZ_NORTH,North Load Zone,NORTH,39.4239,40.0632,-0.8871,0.2477
2024-07-27T05:00:00,2024-07-27T06:00:00,LZ_WEST,West Load Zone,WEST,50.0445,48.4943,0.9508,0.5993
2024-07-27T05:00:00,2024-07-27T06:00:00,LZ_SOUTH,South Load Zone,SOUTH,33.9426,33.6762,-0.2127,0.479
2024-07-27T05:00:00,2024-07-27T06:00:00,BUS_SABINE,Sabine Bus,EAST,58.9337,56.8534,1.2666,0.8137
2024-07-27T05:00:00,2024-07-27T06:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,59.1784,58.3495,0.4857,0.3431
2024-07-27T06:00:00,2024-07-27T07:00:00,HB_HOUSTON,Houston Hub,SOUTH,54.6108,56.4424,-2.6433,0.8117
2024-07-27T06:00:00,2024-07-27T07:00:00,HB_NORTH,North Hub,NORTH,52.7397,50.0592,1.9295,0.751
2024-07-27T06:00:00,2024-07-27T07:00:00,HB_WEST,West Hub,WEST,27.1303,28.4789,-1.7435,0.3949
2024-07-27T06:00:00,2024-07-27T07:00:00,HB_SOUTH,South Hub,SOUTH,44.6029,46.1368,-2.1116,0.5778
2024-07-27T06:00:00,2024-07-27T07:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,47.897,51.2491,-3.8352,0.4831
2024-07-27T06:00:00,2024-07-27T07:00:00,LZ_NORTH,North Load Zone,NORTH,43.5019,46.4284,-3.5667,0.6402
2024-07-27T06:00:00,2024-07-27T07:00:00,LZ_WEST,West Load Zone,WEST,41.89,37.6121,3.939,0.3389
2024-07-27T06:00:00,2024-07-27T07:00:00,LZ_SOUTH,South Load Zone,SOUTH,45.0791,42.583,1.8913,0.6048
2024-07-27T06:00:00,2024-07-27T07:00:00,BUS_SABINE,Sabine Bus,EAST,38.0509,40.281,-2.7277,0.4976
2024-07-27T06:00:00,2024-07-27T07:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,52.3234,47.5822,4.445,0.2962
2024-07-27T07:00:00,2024-07-27T08:00:00,HB_HOUSTON,Houston Hub,SOUTH,70.9011,68.6376,1.4956,0.7679
2024-07-27T07:00:00,2024-07-27T08:00:00,HB_NORTH,North Hub,NORTH,55.1182,56.761,-2.1136,0.4708
2024-07-27T07:00:00,2024-07-27T08:00:00,HB_WEST,West Hub,WEST,33.5819,28.5003,4.7157,0.366
2024-07-27T07:00:00,2024-07-27T08:00:00,HB_SOUTH,South Hub,SOUTH,62.5605,61.2727,0.5574,0.7304
2024-07-27T07:00:00,2024-07-27T08:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,42.1795,37.9584,3.6504,0.5707
2024-07-27T07:00:00,2024-07-27T08:00:00,LZ_NORTH,North Load Zone,NORTH,61.8897,66.0407,-4.9136,0.7626
2024-07-27T07:00:00,2024-07-27T08:00:00,LZ_WEST,West Load Zone,WEST,50.4841,50.9182,-1.0538,0.6196
2024-07-27T07:00:00,2024-07-27T08:00:00,LZ_SOUTH,South Load Zone,SOUTH,50.9885,50.9591,-0.6698,0.6992
2024-07-27T07:00:00,2024-07-27T08:00:00,BUS_SABINE,Sabine Bus,EAST,66.9822,69.9751,-3.6499,0.657
2024-07-27T07:00:00,2024-07-27T08:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,47.0149,41.018,5.5491,0.4478
2024-07-27T08:00:00,2024-07-27T09:00:00,HB_HOUSTON,Houston Hub,SOUTH,46.7414,45.7529,0.6794,0.3091
2024-07-27T08:00:00,2024-07-27T09:00:00,HB_NORTH,North Hub,NORTH,62.7632,59.5028,2.3806,0.8797
2024-07-27T08:00:00,2024-07-27T09:00:00,HB_WEST,West Hub,WEST,65.8668,68.0535,-2.5895,0.4029
2024-07-27T08:00:00,2024-07-27T09:00:00,HB_SOUTH,South Hub,SOUTH,61.3361,60.6898,-0.0051,0.6514
2024-07-27T08:00:00,2024-07-27T09:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,65.563,56.6026,8.0856,0.8748
2024-07-27T08:00:00,2024-07-27T09:00:00,LZ_NORTH,North Load Zone,NORTH,55.4793,53.7398,1.189,0.5505
2024-07-27T08:00:00,2024-07-27T09:00:00,LZ_WEST,West Load Zone,WEST,68.9655,65.5955,2.9194,0.4506
2024-07-27T08:00:00,2024-07-27T09:00:00,LZ_SOUTH,South Load Zone,SOUTH,53.1175,54.8248,-2.0727,0.3654
2024-07-27T08:00:00,2024-07-27T09:00:00,BUS_SABINE,Sabine Bus,EAST,45.7942,44.186,1.237,0.3712
2024-07-27T08:00:00,2024-07-27T09:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,61.0563,59.6726,0.6482,0.7355
2024-07-27T09:00:00,2024-07-27T10:00:00,HB_HOUSTON,Houston Hub,SOUTH,71.9177,63.7325,7.2651,0.9201
2024-07-27T09:00:00,2024-07-27T10:00:00,HB_NORTH,North Hub,NORTH,54.8001,50.7677,3.5419,0.4904
2024-07-27T09:00:00,2024-07-27T10:00:00,HB_WEST,West Hub,WEST,48.3439,45.9172,2.1738,0.2529
2024-07-27T09:00:00,2024-07-27T10:00:00,HB_SOUTH,South Hub,SOUTH,55.5986,51.5522,3.4973,0.5491
2024-07-27T09:00:00,2024-07-27T10:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,55.2501,55.1237,-0.637,0.7634
2024-07-27T09:00:00,2024-07-27T10:00:00,LZ_NORTH,North Load Zone,NORTH,65.007,61.0148,3.0443,0.9478
2024-07-27T09:00:00,2024-07-27T10:00:00,LZ_WEST,West Load Zone,WEST,61.753,60.9112,0.2451,0.5967
2024-07-27T09:00:00,2024-07-27T10:00:00,LZ_SOUTH,South Load Zone,SOUTH,53.9343,52.5523,1.0905,0.2915
2024-07-27T09:00:00,2024-07-27T10:00:00,BUS_SABINE,Sabine Bus,EAST,47.512,42.8515,4.1121,0.5484
2024-07-27T09:00:00,2024-07-27T10:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,61.8511,61.7172,-0.5076,0.6416
2024-07-27T10:00:00,2024-07-27T11:00:00,HB_HOUSTON,Houston Hub,SOUTH,61.9076,59.9424,1.555,0.4103
2024-07-27T10:00:00,2024-07-27T11:00:00,HB_NORTH,North Hub,NORTH,66.7897,63.7766,2.1225,0.8906
2024-07-27T10:00:00,2024-07-27T11:00:00,HB_WEST,West Hub,WEST,50.0519,50.7346,-1.3763,0.6935
2024-07-27T10:00:00,2024-07-27T11:00:00,HB_SOUTH,South Hub,SOUTH,48.4459,46.8525,1.2244,0.369
2024-07-27T10:00:00,2024-07-27T11:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,40.6709,41.5098,-1.1628,0.3238
2024-07-27T10:00:00,2024-07-27T11:00:00,LZ_NORTH,North Load Zone,NORTH,65.5273,65.2591,-0.1088,0.377
2024-07-27T10:00:00,2024-07-27T11:00:00,LZ_WEST,West Load Zone,WEST,59.4399,58.0116,0.9312,0.497
2024-07-27T10:00:00,2024-07-27T11:00:00,LZ_SOUTH,South Load Zone,SOUTH,57.5562,57.6731,-0.8203,0.7035
2024-07-27T10:00:00,2024-07-27T11:00:00,BUS_SABINE,Sabine Bus,EAST,75.4249,77.5544,-3.0265,0.897
2024-07-27T10:00:00,2024-07-27T11:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,55.8761,61.0822,-5.6659,0.4599
2024-07-27T11:00:00,2024-07-27T12:00:00,HB_HOUSTON,Houston Hub,SOUTH,79.0333,76.9671,1.5446,0.5216
2024-07-27T11:00:00,2024-07-27T12:00:00,HB_NORTH,North Hub,NORTH,59.4342,60.4057,-1.4916,0.52
2024-07-27T11:00:00,2024-07-27T12:00:00,HB_WEST,West Hub,WEST,54.7998,53.6169,0.5864,0.5965
2024-07-27T11:00:00,2024-07-27T12:00:00,HB_SOUTH,South Hub,SOUTH,63.2076,69.7116,-6.837,0.3331
2024-07-27T11:00:00,2024-07-27T12:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,52.8862,51.8449,0.2911,0.7502
2024-07-27T11:00:00,2024-07-27T12:00:00,LZ_NORTH,North Load Zone,NORTH,66.188,63.0245,2.7571,0.4064
2024-07-27T11:00:00,2024-07-27T12:00:00,LZ_WEST,West Load Zone,WEST,58.3649,65.1859,-7.3873,0.5662
2024-07-27T11:00:00,2024-07-27T12:00:00,LZ_SOUTH,South Load Zone,SOUTH,56.1762,56.3024,-0.4143,0.2881
2024-07-27T11:00:00,2024-07-27T12:00:00,BUS_SABINE,Sabine Bus,EAST,67.5725,68.7401,-1.8399,0.6722
2024-07-27T11:00:00,2024-07-27T12:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,68.1375,64.1052,3.5729,0.4594
2024-07-27T12:00:00,2024-07-27T13:00:00,HB_HOUSTON,Houston Hub,SOUTH,69.9794,68.8969,0.5471,0.5355
2024-07-27T12:00:00,2024-07-27T13:00:00,HB_NORTH,North Hub,NORTH,55.8544,53.0849,2.4236,0.3459
2024-07-27T12:00:00,2024-07-27T13:00:00,HB_WEST,West Hub,WEST,52.8555,51.2633,1.0753,0.5168
